url,brand,discovered,confidence_level,ip,domain,sld,resolved,handle,category,registrar,registration_date,handle_status,resolved_status
https://********.sch.id.test/member/item-07173,-,2025-12-03 17:01:04,100,192.0.2.196,********.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 12,2021-12-17,1,1
http://*****.id.test/promo/item-06928,-,2025-08-12 18:00:00,100,192.0.2.27,*****.id.test,id,1,1,online gambling,Registrar Simulasi 16,2022-11-03,1,0
https://*******.ac.id.test/promo/item-05628,,2025-10-27 00:57:49,100,203.0.113.30,*******.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 08,2018-01-13,1,1
http://***************************.id.test/portal/item-01676,DompetAwan Simulasi,2025-08-25 05:10:35,100,192.0.2.127,***************************.id.test,id,1,1,phishing,Registrar Simulasi 07,2018-01-21,1,1
https://**************.go.id.test/access/item-05215,,2024-11-17 18:15:47,90,,**************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 05,2018-03-28,1,1
https://************.co.id.test/access/item-08123,DompetAwan Simulasi,2025-11-15 06:48:05,100,,************.co.id.test,co.id,1,1,malware,Registrar Simulasi 21,2020-05-03,1,1
http://******.biz.id.test/archive/item-01769,PesanKita Simulasi,2025-01-02 09:31:52,100,192.0.2.226,******.biz.id.test,biz.id,1,1,phishing,Registrar Simulasi 18,2019-07-31,1,1
http://***********************.mil.id.test/access/item-03051,,2024-02-16 12:43:23,90,203.0.113.67,***********************.mil.id.test,mil.id,1,1,phishing,Registrar Simulasi 07,2018-11-04,1,1
http://**********************.id.test/archive/item-02919,PesanKita Simulasi,2024-07-14 11:12:38,100,192.0.2.249,**********************.id.test,id,1,1,online gambling,Registrar Simulasi 23,2019-05-08,0,1
https://*****.biz.id.test/documents/item-06897,-,2025-07-07 10:08:46,90,192.0.2.220,*****.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 18,2019-05-28,1,1
https://***************************.go.id.test/member/item-03038,DompetAwan Simulasi,2024-09-05 00:18:42,100,198.51.100.112,***************************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 04,2020-01-06,1,1
https://********.sch.id.test/service/item-06393,BankPelangi Simulasi,2026-03-18 15:21:13,100,192.0.2.196,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,1
https://***********.co.id.test/promo/item-01403,,2026-04-29 09:38:19,100,192.0.2.33,***********.co.id.test,co.id,1,1,online gambling,Registrar Simulasi 01,2020-08-17,1,0
http://*****************.go.id.test/promo/item-08968,-,2024-08-20 00:09:26,50,203.0.113.234,*****************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 14,2017-09-21,1,1
http://***************************.go.id.test/archive/item-02069,-,2024-01-01 17:59:13,100,,***************************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 12,2015-03-08,1,1
https://***************************.go.id.test/portal/item-00484,-,2023-09-15 23:05:23,100,198.51.100.17,***************************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 06,2022-05-19,1,1
https://********.sch.id.test/service/item-03423,-,2026-05-10 22:20:30,100,192.0.2.196,********.sch.id.test,sch.id,1,1,Online Gambling,Registrar Simulasi 12,2021-12-17,1,1
https://***********.my.id.test/access/item-01681,-,2023-11-25 12:26:27,100,198.51.100.75,***********.my.id.test,my.id,1,1,phishing,Registrar Simulasi 12,2022-02-17,1,1
http://*******.ac.id.test/account/item-05673,-,2025-02-24 11:10:16,100,203.0.113.30,*******.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 08,2018-01-13,1,0
http://****************.id.test/account/item-07124,-,2024-06-17 09:05:38,100,203.0.113.155,****************.id.test,id,1,1,phishing,Registrar Simulasi 24,2018-12-06,0,0
https://***********************.biz.id.test/access/item-01177,PesanKita Simulasi,2024-10-14 09:57:52,100,198.51.100.127,***********************.biz.id.test,biz.id,1,1,phishing,Registrar Simulasi 23,2018-01-10,1,1
https://***************.ac.id.test/access/item-01637,TokoBintang Simulasi,2026-05-18 13:33:39,100,192.0.2.222,***************.ac.id.test,ac.id,1,1,phishing,Registrar Simulasi 16,2020-08-27,1,1
https://************************.my.id.test/service/item-07971,LayananFiksi Simulasi,2024-04-26 02:20:08,100,192.0.2.171,************************.my.id.test,my.id,1,1,phishing,Registrar Simulasi 13,2020-11-10,1,1
http://******************.my.id.test/documents/item-08610,-,2025-06-09 20:58:23,90,192.0.2.74,******************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2015-11-16,1,0
https://************************.go.id.test/documents/item-05430,-,2024-06-12 14:45:32,100,192.0.2.209,************************.go.id.test,go.id,1,1,spam,Registrar Simulasi 04,2021-06-04,1,1
http://*************.net.id.test/account/item-04172,,2025-08-03 13:07:36,100,192.0.2.195,*************.net.id.test,net.id,1,1,online gambling,Registrar Simulasi 24,2021-06-16,1,1
http://*******.web.id.test/portal/item-07857,PesanKita Simulasi,2025-08-19 09:31:54,90,198.51.100.137,*******.web.id.test,web.id,1,1,online gambling,Registrar Simulasi 22,2018-06-30,1,1
https://************.my.id.test/service/item-06379,-,2025-05-18 19:33:13,100,,************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 22,2020-05-14,1,1
http://*********.go.id.test/documents/item-00078,TokoBintang Simulasi,2025-04-14 13:34:03,100,,*********.go.id.test,go.id,1,1,malware,Registrar Simulasi 22,2015-06-26,1,1
https://*********.desa.id.test/service/item-07009,AkunNusa Simulasi,2025-03-23 17:39:40,100,203.0.113.68,*********.desa.id.test,desa.id,1,1,phishing,Registrar Simulasi 13,2015-11-17,1,1
https://*********.go.id.test/documents/item-05567,,2024-11-23 19:47:24,100,203.0.113.47,*********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 22,2015-06-26,1,0
https://*************.go.id.test/promo/item-05714,,2024-07-25 13:01:48,50,198.51.100.3,*************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 23,2015-10-21,1,1
http://***************************.biz.id.test/service/item-05499,-,2026-07-03 11:06:52,100,192.0.2.213,***************************.biz.id.test,biz.id,1,1,malware,Registrar Simulasi 08,2020-08-20,1,1
https://*****************.biz.id.test/account/item-08764,,2025-04-04 01:03:46,100,198.51.100.154,*****************.biz.id.test,biz.id,1,1,fakeshop,Registrar Simulasi 19,2015-12-11,1,1
https://********.go.id.test/promo/item-02634,-,2025-10-08 19:20:34,100,203.0.113.133,********.go.id.test,go.id,1,1,other,Registrar Simulasi 08,2016-03-11,1,1
https://********.my.id.test/promo/item-02175,LayananFiksi Simulasi,2024-12-15 19:05:30,100,192.0.2.92,********.my.id.test,my.id,1,1,phishing,Registrar Simulasi 19,2021-10-26,1,1
https://*******.mil.id.test/promo/item-01766,DompetAwan Simulasi,2025-02-12 22:41:33,100,192.0.2.174,*******.mil.id.test,mil.id,1,1,phishing,Registrar Simulasi 21,2018-07-21,1,1
https://***************.web.id.test/portal/item-02845,PesanKita Simulasi,2025-05-25 00:12:45,90,203.0.113.171,***************.web.id.test,web.id,1,1,malware,Registrar Simulasi 11,2020-08-30,1,1
https://*****.my.id.test/documents/item-06769,BankPelangi Simulasi,2026-05-29 21:32:12,100,192.0.2.176,*****.my.id.test,my.id,1,1,phishing,Registrar Simulasi 14,2019-10-08,1,1
https://**************.co.id.test/documents/item-00308,-,2025-09-16 20:50:07,100,192.0.2.170,**************.co.id.test,co.id,1,1,phishing,Registrar Simulasi 14,2026-04-23,1,1
https://********.go.id.test/member/item-06129,-,2026-03-07 15:04:38,100,192.0.2.6,********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 22,2027-02-05,1,1
https://*************.biz.id.test/portal/item-02152,LayananFiksi Simulasi,2024-11-03 15:22:01,100,192.0.2.236,*************.biz.id.test,biz.id,1,1,other,Registrar Simulasi 14,2019-03-22,1,1
http://******.co.id.test/member/item-03697,TokoBintang Simulasi,2025-02-22 11:35:05,100,,******.co.id.test,co.id,1,1,other,Registrar Simulasi 04,2017-07-02,1,1
https://***********************.id.test/service/item-05006,,2024-08-13 00:09:13,100,192.0.2.194,***********************.id.test,id,1,1,other,Registrar Simulasi 12,2021-08-29,0,1
https://*****.my.id.test/promo/item-04797,-,2025-12-29 20:41:03,100,198.51.100.74,*****.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 10,2021-02-19,1,1
https://***********************.mil.id.test/access/item-04446,LayananFiksi Simulasi,2025-10-29 13:59:25,100,203.0.113.67,***********************.mil.id.test,mil.id,1,1,phishing,Registrar Simulasi 07,2018-11-04,1,1
https://*************.go.id.test/member/item-02807,TokoBintang Simulasi,2023-09-13 08:40:49,100,203.0.113.145,*************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 19,2020-12-06,0,0
https://*****************.go.id.test/account/item-03585,-,2025-08-31 03:04:41,100,,*****************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 11,2015-12-20,1,0
https://*********.go.id.test/service/item-04960,-,2024-07-11 01:53:07,100,198.51.100.42,*********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 02,2021-05-27,1,1
https://*****.biz.id.test/account/item-07907,,2024-11-25 10:01:41,90,,*****.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 18,2019-05-28,1,1
http://**************************.web.id.test/portal/item-07235,PesanKita Simulasi,2025-08-06 17:13:36,100,203.0.113.185,**************************.web.id.test,web.id,1,1,online gambling,Registrar Simulasi 22,2018-05-15,1,1
https://********.my.id.test/member/item-05621,-,2026-01-03 15:05:34,100,192.0.2.237,********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 13,2026-08-15,1,1
http://************************.go.id.test/promo/item-06541,,2023-07-05 03:45:13,100,192.0.2.34,************************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 06,2018-05-10,1,1
https://************************.go.id.test/portal/item-06668,-,2026-06-11 17:22:20,90,,************************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 06,2026-12-08,1,1
https://**********************.my.id.test/account/item-03389,PesanKita Simulasi,2023-06-17 15:12:40,100,198.51.100.139,**********************.my.id.test,my.id,1,1,malware,Registrar Simulasi 08,2024-10-05,1,1
https://****************.my.id.test/archive/item-02339,,2026-02-27 14:53:42,100,198.51.100.22,****************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 23,2022-07-19,1,0
https://*********.biz.id.test/service/item-02215,-,2026-04-17 09:36:20,100,198.51.100.216,*********.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 02,2022-12-18,1,0
https://**********.id.test/archive/item-04823,TokoBintang Simulasi,2026-06-01 18:39:57,100,198.51.100.18,**********.id.test,id,1,1,online gambling,Registrar Simulasi 11,2017-08-19,0,1
https://***************.sch.id.test/access/item-07912,AkunNusa Simulasi,2026-03-23 01:29:42,100,192.0.2.115,***************.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 20,2016-03-03,1,1
https://*****.co.id.test/service/item-02308,TokoBintang Simulasi,2025-01-16 13:51:45,100,192.0.2.45,*****.co.id.test,co.id,1,1,phishing,Registrar Simulasi 06,2026-01-14,1,1
https://********.go.id.test/documents/item-07454,TokoBintang Simulasi,2026-04-09 17:35:09,100,203.0.113.44,********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 01,2018-08-28,1,1
https://*********************.biz.id.test/member/item-07777,-,2025-02-26 00:03:57,100,192.0.2.2,*********************.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 24,2025-09-14,1,1
https://********.sch.id.test/access/item-02720,TokoBintang Simulasi,2023-07-26 21:53:10,90,192.0.2.196,********.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 12,2021-12-17,1,1
http://*******.my.id.test/promo/item-00915,,2024-01-29 22:47:03,100,203.0.113.38,*******.my.id.test,my.id,1,1,malware,Registrar Simulasi 13,2020-05-21,1,1
http://***************************.go.id.test/member/item-03087,-,2025-04-19 08:09:24,100,198.51.100.112,***************************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 04,2020-01-06,1,0
https://***************.id.test/member/item-00657,LayananFiksi Simulasi,2026-01-19 01:59:01,100,203.0.113.1,***************.id.test,id,1,1,other,Registrar Simulasi 05,2023-01-16,1,1
https://*********.id.test/documents/item-03587,-,2023-12-11 02:24:53,50,192.0.2.232,*********.id.test,id,1,1,online gambling,Registrar Simulasi 22,2015-09-20,1,1
http://*************.net.id.test/archive/item-04972,DompetAwan Simulasi,2024-10-13 20:47:05,100,,*************.net.id.test,net.id,1,1, phishing ,Registrar Simulasi 24,2021-06-16,1,1
https://*************.id.test/access/item-06408,TokoBintang Simulasi,2025-12-11 23:50:04,100,192.0.2.113,*************.id.test,id,1,1,phishing,Registrar Simulasi 10,2021-11-13,1,1
http://****************.desa.id.test/portal/item-01116,-,2025-04-18 01:57:05,100,192.0.2.61,****************.desa.id.test,desa.id,1,1, online gambling ,Registrar Simulasi 18,2016-01-06,1,0
https://*******************.or.id.test/portal/item-05099,-,2025-12-14 00:15:18,100,198.51.100.35,*******************.or.id.test,or.id,1,1,online gambling,Registrar Simulasi 14,2019-05-24,1,0
https://****************.id.test/promo/item-07329,BankPelangi Simulasi,2025-10-06 08:33:41,50,198.51.100.212,****************.id.test,id,1,1,phishing,Registrar Simulasi 21,2015-09-29,1,0
https://*********.desa.id.test/archive/item-02609,,2025-08-14 22:00:50,50,203.0.113.68,*********.desa.id.test,desa.id,1,1,online gambling,Registrar Simulasi 13,2015-11-17,1,1
https://***********************.ac.id.test/service/item-01288,-,2025-09-29 09:06:10,50,203.0.113.141,***********************.ac.id.test,ac.id,1,1,other,Registrar Simulasi 14,2016-07-19,1,0
http://*******************.go.id.test/account/item-07011,LayananFiksi Simulasi,2026-05-18 00:18:35,100,203.0.113.44,*******************.go.id.test,go.id,1,1,Online Gambling,Registrar Simulasi 13,2023-06-25,1,1
http://*************.net.id.test/service/item-08801,-,2025-12-03 03:01:39,100,192.0.2.195,*************.net.id.test,net.id,1,1,online gambling,Registrar Simulasi 24,2021-06-16,1,1
https://********.sch.id.test/archive/item-02272,-,2024-06-12 11:04:47,100,192.0.2.196,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,1
https://*******.ac.id.test/account/item-07647,TokoBintang Simulasi,2024-03-31 00:57:37,100,203.0.113.30,*******.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 08,2018-01-13,1,1
http://***********************.go.id.test/documents/item-06156,-,2025-11-26 15:50:59,90,198.51.100.51,***********************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 20,2026-02-07,1,1
http://*******************.go.id.test/service/item-07799,,2023-12-23 14:42:09,100,203.0.113.173,*******************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 14,2024-01-31,1,1
https://*****************.net.id.test/member/item-07630,-,2023-08-15 08:48:52,100,198.51.100.9,*****************.net.id.test,net.id,1,1,brand,Registrar Simulasi 18,2019-08-10,1,1
https://**************************.my.id.test/account/item-07097,PesanKita Simulasi,2025-05-24 03:49:02,90,,**************************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 13,2026-07-22,1,1
https://**************.id.test/promo/item-04482,-,2024-03-30 12:20:39,100,,**************.id.test,id,1,1,online gambling,Registrar Simulasi 16,2016-03-15,1,1
http://*********.desa.id.test/member/item-04012,-,2025-02-15 18:31:34,90,203.0.113.68,*********.desa.id.test,desa.id,1,1,other,Registrar Simulasi 13,2025-12-15,1,1
https://*****************.id.test/archive/item-05609,-,2025-03-18 10:40:49,100,203.0.113.85,*****************.id.test,id,1,1,online gambling,Registrar Simulasi 18,2021-05-16,1,0
http://*********.go.id.test/portal/item-07918,AkunNusa Simulasi,2026-01-13 22:09:44,100,192.0.2.226,*********.go.id.test,go.id,1,1,phishing,Registrar Simulasi 04,2021-08-25,1,1
https://******.my.id.test/promo/item-01108,TokoBintang Simulasi,2024-07-02 18:52:09,100,192.0.2.70,******.my.id.test,my.id,1,1,malware,Registrar Simulasi 06,2022-06-02,1,1
http://**********************.go.id.test/archive/item-01325,-,2026-01-22 02:01:41,90,198.51.100.67,**********************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 23,2027-04-07,1,1
https://********.sch.id.test/portal/item-03011,-,2026-03-12 18:43:54,90,192.0.2.196,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,0
https://*****.biz.id.test/archive/item-01710,-,2024-04-04 21:19:33,100,192.0.2.220,*****.biz.id.test,biz.id,1,1, online gambling ,Registrar Simulasi 18,2019-05-28,1,1
https://***********************.biz.id.test/account/item-03522,LayananFiksi Simulasi,2025-05-18 04:42:46,90,198.51.100.127,***********************.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 23,2018-01-10,1,0
https://*******.id.test/archive/item-09186,PesanKita Simulasi,2025-12-11 01:57:32,100,203.0.113.145,*******.id.test,id,1,1,online gambling,Registrar Simulasi 24,2019-05-31,1,1
https://********.go.id.test/account/item-00906,-,2026-07-01 00:52:54,100,,********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 22,2015-10-18,1,1
http://************************.go.id.test/member/item-08532,-,2025-10-27 10:51:42,100,192.0.2.34,************************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 06,2018-05-10,1,1
http://****************.go.id.test/service/item-03461,AkunNusa Simulasi,2026-01-25 02:00:17,100,203.0.113.171,****************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 23,2020-03-09,0,1
https://******.id.test/promo/item-01741,-,2025-05-11 03:39:28,100,198.51.100.65,******.id.test,id,1,1,online gambling,Registrar Simulasi 23,2022-05-18,1,1
http://**************.go.id.test/service/item-02253,LayananFiksi Simulasi,2026-01-24 04:14:58,100,198.51.100.6,**************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 05,2018-03-28,1,1
https://************.sch.id.test/member/item-08269,,2025-11-28 22:32:34,100,192.0.2.88,************.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 09,2018-03-26,1,1
https://**********.go.id.test/documents/item-03376,-,2025-05-30 05:54:18,100,198.51.100.184,**********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 08,2017-11-16,1,1
http://**********.id.test/promo/item-03921,PesanKita Simulasi,2025-07-21 04:54:24,100,198.51.100.29,**********.id.test,id,1,1,online gambling,Registrar Simulasi 05,2021-04-10,1,1
http://**************.go.id.test/member/item-04950,DompetAwan Simulasi,2024-07-24 13:14:23,100,192.0.2.33,**************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 01,2016-05-10,1,1
https://***********.sch.id.test/promo/item-05925,-,2024-11-13 01:56:26,100,198.51.100.246,***********.sch.id.test,sch.id,1,1,malware,Registrar Simulasi 15,2018-02-03,1,1
http://**********************.my.id.test/documents/item-08518,,2026-01-15 14:43:28,100,203.0.113.18,**********************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 12,2020-02-20,1,1
https://*******.id.test/account/item-03533,,2025-03-26 19:48:35,100,203.0.113.35,*******.id.test,id,1,1,phishing,Registrar Simulasi 18,2015-09-14,1,1
http://************************.go.id.test/portal/item-09219,LayananFiksi Simulasi,2026-06-21 08:32:27,90,198.51.100.180,************************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 24,2020-07-29,1,0
https://************************.go.id.test/service/item-08825,TokoBintang Simulasi,2025-06-11 18:11:30,100,192.0.2.34,************************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 06,2018-05-10,1,1
https://******.net.id.test/account/item-01056,DompetAwan Simulasi,2024-09-15 15:20:27,100,198.51.100.29,******.net.id.test,net.id,1,1,phishing,Registrar Simulasi 12,2018-07-16,1,0
https://**************.ac.id.test/service/item-04931,-,2026-05-07 22:10:28,100,198.51.100.197,**************.ac.id.test,ac.id,1,1,other,Registrar Simulasi 05,2020-07-18,1,1
https://*************.id.test/portal/item-08692,PesanKita Simulasi,2025-10-09 00:58:34,90,192.0.2.113,*************.id.test,id,1,1,phishing,Registrar Simulasi 10,2021-11-13,1,1
https://************************.my.id.test/service/item-09108,-,2024-02-24 09:21:44,100,192.0.2.171,************************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 13,2020-11-10,1,1
http://*************************.my.id.test/access/item-03032,LayananFiksi Simulasi,2024-06-19 00:54:02,100,192.0.2.10,*************************.my.id.test,my.id,1,1,Phishing,Registrar Simulasi 23,2020-02-09,1,1
http://*******************.go.id.test/archive/item-05400,-,2024-07-24 00:12:47,100,198.51.100.165,*******************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 02,2018-05-16,1,1
https://***********.id.test/documents/item-01126,-,2026-01-16 10:34:17,100,198.51.100.202,***********.id.test,id,1,1, online gambling ,Registrar Simulasi 19,2023-01-17,1,1
https://***********************.ac.id.test/portal/item-08227,-,2026-05-29 02:00:29,100,,***********************.ac.id.test,ac.id,1,1,spam,Registrar Simulasi 14,2016-07-19,1,0
https://************.my.id.test/service/item-02872,BankPelangi Simulasi,2024-10-26 17:45:22,90,198.51.100.182,************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 22,2020-05-14,1,1
https://****************.go.id.test/account/item-07271,AkunNusa Simulasi,2026-05-08 14:04:27,100,198.51.100.213,****************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 13,2016-08-25,1,1
http://*********.my.id.test/documents/item-08607,AkunNusa Simulasi,2023-02-28 19:51:08,100,203.0.113.174,*********.my.id.test,my.id,1,1,phishing,Registrar Simulasi 16,2023-01-10,1,1
https://******************.my.id.test/portal/item-07443,-,2026-03-25 17:33:36,100,192.0.2.74,******************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2015-11-16,1,1
http://**********.my.id.test/portal/item-00843,-,2026-03-17 12:23:55,100,192.0.2.59,**********.my.id.test,my.id,1,1,malware,Registrar Simulasi 03,2022-09-29,1,1
https://**************.id.test/promo/item-00275,,2024-12-28 08:35:27,100,198.51.100.178,**************.id.test,id,1,1,phishing,Registrar Simulasi 20,2018-06-26,1,1
https://**************.net.id.test/documents/item-00443,LayananFiksi Simulasi,2025-08-16 12:21:58,100,192.0.2.151,**************.net.id.test,net.id,1,1,Phishing,Registrar Simulasi 23,2021-04-24,0,1
https://****************************.go.id.test/portal/item-08814,-,2025-03-08 20:22:07,100,203.0.113.11,****************************.go.id.test,go.id,1,1,other,Registrar Simulasi 24,2015-12-21,1,1
http://********************.ac.id.test/member/item-04096,PesanKita Simulasi,2025-07-13 11:27:17,100,203.0.113.1,********************.ac.id.test,ac.id,1,1,phishing,Registrar Simulasi 03,2016-05-31,1,1
http://************************.go.id.test/portal/item-05346,DompetAwan Simulasi,2023-10-14 00:33:43,90,192.0.2.34,************************.go.id.test,go.id,1,1, phishing ,Registrar Simulasi 06,2018-05-10,1,1
https://*******.go.id.test/promo/item-02599,DompetAwan Simulasi,2026-01-16 13:57:09,90,,*******.go.id.test,go.id,1,1,phishing,Registrar Simulasi 12,2018-06-20,1,1
http://*************.ac.id.test/archive/item-03019,-,2024-08-11 00:41:43,100,,*************.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 16,2025-07-04,1,1
https://**************.id.test/service/item-08085,LayananFiksi Simulasi,2026-04-25 11:07:10,100,198.51.100.178,**************.id.test,id,1,1,online gambling,Registrar Simulasi 20,2018-06-26,1,1
https://***********************.biz.id.test/service/item-03529,-,2024-01-01 04:12:37,100,203.0.113.246,***********************.biz.id.test,biz.id,1,1,other,Registrar Simulasi 04,2025-04-17,1,0
https://******.or.id.test/member/item-06878,-,2026-06-10 03:18:50,100,198.51.100.58,******.or.id.test,or.id,1,1,online gambling,Registrar Simulasi 06,2022-12-30,1,1
http://*******.id.test/access/item-08391,PesanKita Simulasi,2024-03-23 10:12:02,100,203.0.113.145,*******.id.test,id,1,1,phishing,Registrar Simulasi 24,2019-05-31,1,1
https://***************.ac.id.test/documents/item-04193,-,2026-01-30 23:15:42,90,192.0.2.222,***************.ac.id.test,ac.id,1,1,fakeshop,Registrar Simulasi 16,2020-08-27,1,1
https://*********.go.id.test/archive/item-00952,-,2025-07-17 11:33:54,100,,*********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 08,2016-10-01,1,0
https://***************.id.test/access/item-04529,-,2025-02-22 16:27:05,100,198.51.100.97,***************.id.test,id,1,1,online gambling,Registrar Simulasi 19,2016-04-05,1,1
https://**************************.my.id.test/archive/item-00531,AkunNusa Simulasi,2026-04-18 13:21:05,90,,**************************.my.id.test,my.id,1,1,malware,Registrar Simulasi 16,2026-11-02,1,1
https://*****************.net.id.test/access/item-05140,,2025-01-25 18:36:54,100,198.51.100.9,*****************.net.id.test,net.id,1,1,online gambling,Registrar Simulasi 18,2019-08-10,1,1
https://**************.id.test/member/item-00611,-,2025-10-08 14:46:02,90,,**************.id.test,id,1,1,online gambling,Registrar Simulasi 16,2016-03-15,1,1
http://********.go.id.test/account/item-08477,BankPelangi Simulasi,2026-01-20 13:46:59,90,198.51.100.45,********.go.id.test,go.id,1,1,phishing,Registrar Simulasi 12,2018-06-13,1,1
https://*****.ac.id.test/member/item-06629,-,2023-02-08 08:16:49,100,198.51.100.38,*****.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 02,2023-05-14,1,1
https://*****.ponpes.id.test/documents/item-05443,AkunNusa Simulasi,2025-08-10 11:51:27,50,198.51.100.19,*****.ponpes.id.test,ponpes.id,1,1,online gambling,Registrar Simulasi 05,2020-02-15,1,0
https://***********.my.id.test/access/item-03599,-,2024-11-16 09:02:17,90,203.0.113.224,***********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 19,2020-12-21,1,1
https://*************************.my.id.test/account/item-02138,BankPelangi Simulasi,2024-09-11 11:39:16,100,198.51.100.75,*************************.my.id.test,my.id,1,1, phishing ,Registrar Simulasi 15,2017-01-01,1,1
https://**********.go.id.test/portal/item-08493,TokoBintang Simulasi,2025-11-27 14:23:06,100,198.51.100.36,**********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 22,2021-07-19,1,0
https://******************.my.id.test/promo/item-04674,PesanKita Simulasi,2024-12-20 06:42:44,100,192.0.2.74,******************.my.id.test,my.id,1,1,malware,Registrar Simulasi 16,2015-11-16,1,1
https://***********.biz.id.test/member/item-02540,LayananFiksi Simulasi,2025-06-06 02:28:19,100,198.51.100.157,***********.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 03,2019-07-09,1,0
https://********************.ac.id.test/documents/item-01855,,2024-05-13 15:18:45,100,203.0.113.1,********************.ac.id.test,ac.id,1,1,phishing,Registrar Simulasi 03,2016-05-31,1,1
https://***************************.id.test/archive/item-09192,-,2026-06-21 08:08:39,100,203.0.113.180,***************************.id.test,id,1,1,online gambling,Registrar Simulasi 08,2018-08-22,1,0
https://***************************.go.id.test/access/item-08092,LayananFiksi Simulasi,2025-12-09 14:19:30,100,192.0.2.160,***************************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 11,2020-02-06,1,1
https://**********************.co.id.test/documents/item-06691,BankPelangi Simulasi,2026-06-25 01:03:19,100,198.51.100.153,**********************.co.id.test,co.id,1,1,phishing,Registrar Simulasi 12,2018-09-15,1,0
https://******.co.id.test/promo/item-02238,LayananFiksi Simulasi,2024-08-24 17:58:47,100,203.0.113.127,******.co.id.test,co.id,1,1,malware,Registrar Simulasi 15,2025-06-19,1,1
https://*************.ac.id.test/archive/item-04005,TokoBintang Simulasi,2025-12-04 11:52:01,100,192.0.2.195,*************.ac.id.test,ac.id,1,1,phishing,Registrar Simulasi 16,2021-04-15,1,1
https://**********.go.id.test/portal/item-03143,,2025-06-05 16:18:14,90,198.51.100.36,**********.go.id.test,go.id,1,1,phishing,Registrar Simulasi 22,2021-07-19,1,1
http://*****************.go.id.test/access/item-07423,,2026-03-19 19:24:27,100,203.0.113.134,*****************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 19,2022-06-17,1,1
